date,item,pred
2022-06-14,Korma Sauce,1.2630181543182488
2022-06-15,Korma Sauce,1.540454473087346
2022-06-16,Korma Sauce,1.383695488467378
2022-06-17,Korma Sauce,1.462018658196506
2022-06-18,Korma Sauce,1.4138082985094782
2022-06-19,Korma Sauce,1.6170180039082245
2022-06-10,Pathia - Prawn,1.0
2022-06-11,Pathia - Prawn,1.0
2022-06-12,Pathia - Prawn,1.0
2022-06-13,Pathia - Prawn,1.0
2022-06-14,Pathia - Prawn,1.0
2022-06-15,Pathia - Prawn,1.0
2022-06-16,Pathia - Prawn,1.0
2022-06-17,Pathia - Prawn,1.0
2022-06-18,Pathia - Prawn,1.0
2022-06-19,Pathia - Prawn,1.0
2022-06-10,Chicken Tikka Jalfrezi,1.1605383191200225
2022-06-11,Chicken Tikka Jalfrezi,1.1377175605236916
2022-06-12,Chicken Tikka Jalfrezi,1.1191769770481823
2022-06-13,Chicken Tikka Jalfrezi,1.0575978295055026
2022-06-14,Chicken Tikka Jalfrezi,0.8921026038000408
2022-06-15,Chicken Tikka Jalfrezi,1.19028373106873
2022-06-16,Chicken Tikka Jalfrezi,0.9519258642248546
2022-06-17,Chicken Tikka Jalfrezi,1.186347244503267
2022-06-18,Chicken Tikka Jalfrezi,1.1667620388025546
2022-06-19,Chicken Tikka Jalfrezi,1.1516672018419698
2022-06-10,Bhuna - Lamb,1.4836958341260387
2022-06-11,Bhuna - Lamb,1.667516392136212
2022-06-12,Bhuna - Lamb,1.6789112720841304
2022-06-13,Bhuna - Lamb,1.4446472282546279
2022-06-14,Bhuna - Lamb,1.4419102677339282
2022-06-15,Bhuna - Lamb,1.4239787434837754
2022-06-16,Bhuna - Lamb,1.8677968435137609
2022-06-17,Bhuna - Lamb,1.485949687648566
2022-06-18,Bhuna - Lamb,1.6697702456582766
2022-06-19,Bhuna - Lamb,1.6811651256075422
2022-06-10,Mixed Vegetable Curry,1.4084310985165347
2022-06-11,Mixed Vegetable Curry,1.3665296581674817
2022-06-12,Mixed Vegetable Curry,1.4477136545312228
2022-06-13,Mixed Vegetable Curry,1.402177760493616
2022-06-14,Mixed Vegetable Curry,1.4133798459151863
2022-06-15,Mixed Vegetable Curry,1.399658449140536
2022-06-16,Mixed Vegetable Curry,1.482318924339552
2022-06-17,Mixed Vegetable Curry,1.5862913651478094
2022-06-18,Mixed Vegetable Curry,1.5446341663758858
2022-06-19,Mixed Vegetable Curry,1.623605290748823
2022-06-10,Dupiaza - Lamb,1.0
2022-06-11,Dupiaza - Lamb,1.0
2022-06-12,Dupiaza - Lamb,1.0
2022-06-13,Dupiaza - Lamb,1.0
2022-06-14,Dupiaza - Lamb,1.0
2022-06-15,Dupiaza - Lamb,1.0
2022-06-16,Dupiaza - Lamb,1.0
2022-06-17,Dupiaza - Lamb,1.0
2022-06-18,Dupiaza - Lamb,1.0
2022-06-19,Dupiaza - Lamb,1.0
2022-06-10,Lemon Rice,0.9796553684160089
2022-06-11,Lemon Rice,0.8295899461516516
2022-06-12,Lemon Rice,0.7742168119726776
2022-06-13,Lemon Rice,1.3814154373198497
2022-06-14,Lemon Rice,1.0356924809845016
2022-06-15,Lemon Rice,0.9238243009476839
2022-06-16,Lemon Rice,1.0888323646593034
2022-06-17,Lemon Rice,1.0224294490212755
2022-06-18,Lemon Rice,0.8819465985274986
2022-06-19,Lemon Rice,0.8348750400144891
2022-06-10,Methi - Lamb,1.0
2022-06-11,Methi - Lamb,1.0
2022-06-12,Methi - Lamb,1.0
2022-06-13,Methi - Lamb,1.0
2022-06-14,Methi - Lamb,1.0
2022-06-15,Methi - Lamb,1.0
2022-06-16,Methi - Lamb,1.0
2022-06-17,Methi - Lamb,1.0
2022-06-18,Methi - Lamb,1.0
2022-06-19,Methi - Lamb,1.0
2022-06-10,Spicy Papadum,2.4869325186525493
2022-06-11,Spicy Papadum,2.5953221077377733
2022-06-12,Spicy Papadum,2.4680189584957666
2022-06-13,Spicy Papadum,2.2123531852320646
2022-06-14,Spicy Papadum,2.056520617553722
2022-06-15,Spicy Papadum,2.7268058334957224
2022-06-16,Spicy Papadum,2.071379311229066
2022-06-17,Spicy Papadum,2.8871169702844837
2022-06-18,Spicy Papadum,2.996714644104416
2022-06-19,Spicy Papadum,2.8623973467192174
2022-06-10,Rogon - Lamb,1.892305544322423
2022-06-11,Rogon - Lamb,2.1724596343930895
2022-06-12,Rogon - Lamb,1.6943404287591308
2022-06-13,Rogon - Lamb,1.7011522915533723
2022-06-14,Rogon - Lamb,1.9690620773052783
2022-06-15,Rogon - Lamb,1.8105311474182044
2022-06-16,Rogon - Lamb,2.002006125676392
2022-06-17,Rogon - Lamb,1.8960613443983572
2022-06-18,Rogon - Lamb,2.176215434468119
2022-06-19,Rogon - Lamb,1.698096228836195
2022-06-10,Chicken Tikka Karahi,1.6516010877537282
2022-06-11,Chicken Tikka Karahi,1.614307181885763
2022-06-12,Chicken Tikka Karahi,1.5689221691632445
2022-06-13,Chicken Tikka Karahi,1.5433018316811378
2022-06-14,Chicken Tikka Karahi,1.687418201168017
2022-06-15,Chicken Tikka Karahi,1.649363162714918
2022-06-16,Chicken Tikka Karahi,1.519340184147815
2022-06-17,Chicken Tikka Karahi,1.8270080422529802
2022-06-18,Chicken Tikka Karahi,1.7643995418287233
2022-06-19,Chicken Tikka Karahi,1.690207887022168
2022-06-10,Bhuna - Chicken,2.18358041842537
2022-06-11,Bhuna - Chicken,2.3989386794648255
2022-06-12,Bhuna - Chicken,2.0948094338668874
2022-06-13,Bhuna - Chicken,2.1499565516333856
2022-06-14,Bhuna - Chicken,2.179278870576924
2022-06-15,Bhuna - Chicken,2.0392803452694177
2022-06-16,Bhuna - Chicken,2.2638753269577
2022-06-17,Bhuna - Chicken,2.188583659640612
2022-06-18,Bhuna - Chicken,2.4039419206794572
2022-06-19,Bhuna - Chicken,2.0998126750825907
2022-06-10,Lamb Mysore,0.4282054957270505
2022-06-11,Lamb Mysore,0.6747515840928541
2022-06-12,Lamb Mysore,0.551063600777518
2022-06-13,Lamb Mysore,1.2924121995572633
2022-06-14,Lamb Mysore,1.347702756804629
2022-06-15,Lamb Mysore,0.782778590448144
2022-06-16,Lamb Mysore,1.4632331348627383
2022-06-17,Lamb Mysore,1.2945474932357235
2022-06-18,Lamb Mysore,1.4200322872068507
2022-06-19,Lamb Mysore,1.1593706674359165
2022-06-10,Dhansak - Chicken,3.2902991847674725
2022-06-11,Dhansak - Chicken,3.5376558296669582
2022-06-12,Dhansak - Chicken,2.9704655109951106
2022-06-13,Dhansak - Chicken,2.8103984767850503
2022-06-14,Dhansak - Chicken,2.829640103963482
2022-06-15,Dhansak - Chicken,2.8924415748344083
2022-06-16,Dhansak - Chicken,2.982966669337698
2022-06-17,Dhansak - Chicken,3.3001877067733782
2022-06-18,Dhansak - Chicken,3.547544351672326
2022-06-19,Dhansak - Chicken,2.9803540330021328
2022-06-10,Madras - Chicken,2.844428912982399
2022-06-11,Madras - Chicken,2.5266729149011056
2022-06-12,Madras - Chicken,2.379114047683749
2022-06-13,Madras - Chicken,2.208041479156818
2022-06-14,Madras - Chicken,2.1429038985022855
2022-06-15,Madras - Chicken,2.071278128060322
2022-06-16,Madras - Chicken,2.0146790997903796
2022-06-17,Madras - Chicken,2.8476868978214704
2022-06-18,Madras - Chicken,2.52993089974032
2022-06-19,Madras - Chicken,2.38237203252313
2022-06-10,Chicken Tikka Chilli Masala,1.19763816242568
2022-06-11,Chicken Tikka Chilli Masala,1.1549696608985447
2022-06-12,Chicken Tikka Chilli Masala,1.3322491227958828
2022-06-13,Chicken Tikka Chilli Masala,0.7937350419382914
2022-06-14,Chicken Tikka Chilli Masala,0.8573826051833697
2022-06-15,Chicken Tikka Chilli Masala,1.093172034881936
2022-06-16,Chicken Tikka Chilli Masala,1.1788219460499367
2022-06-17,Chicken Tikka Chilli Masala,1.5192203348877062
2022-06-18,Chicken Tikka Chilli Masala,1.4780792230880033
2022-06-19,Chicken Tikka Chilli Masala,1.6491917923807689
2022-06-10,Lal Mirch Chicken,0.2671958534436212
2022-06-11,Lal Mirch Chicken,0.23764802490815673
2022-06-12,Lal Mirch Chicken,0.2620433669839284
2022-06-13,Lal Mirch Chicken,0.27267761002068736
2022-06-14,Lal Mirch Chicken,0.17217750675663313
2022-06-15,Lal Mirch Chicken,0.11973460386158874
2022-06-16,Lal Mirch Chicken,0.1263488161101698
2022-06-17,Lal Mirch Chicken,0.0710678850272859
2022-06-18,Lal Mirch Chicken,0.046060625829278834
2022-06-19,Lal Mirch Chicken,0.08128368909775485
2022-06-10,Korma - King Prawn,4.053246453476341
2022-06-11,Korma - King Prawn,4.298132842351397
2022-06-12,Korma - King Prawn,4.922974809246606
2022-06-13,Korma - King Prawn,3.766676321888302
2022-06-14,Korma - King Prawn,3.743220213196957
2022-06-15,Korma - King Prawn,4.173081187248418
2022-06-16,Korma - King Prawn,4.172950980493576
2022-06-17,Korma - King Prawn,4.068877444556132
2022-06-18,Korma - King Prawn,4.313763833431759
2022-06-19,Korma - King Prawn,4.938605800328398
2022-06-10,Vindaloo - Chicken,2.36363103620471
2022-06-11,Vindaloo - Chicken,2.174692476923541
2022-06-12,Vindaloo - Chicken,2.046124834712782
2022-06-13,Vindaloo - Chicken,2.078423479619505
2022-06-14,Vindaloo - Chicken,1.9496994941023535
2022-06-15,Vindaloo - Chicken,2.036350859025246
2022-06-16,Vindaloo - Chicken,2.196090464485814
2022-06-17,Vindaloo - Chicken,2.3679223253476795
2022-06-18,Vindaloo - Chicken,2.17898376606656
2022-06-19,Vindaloo - Chicken,2.050416123855664
2022-06-10,Vindaloo Sauce,0.29676771445256467
2022-06-11,Vindaloo Sauce,0.22793586127114662
2022-06-12,Vindaloo Sauce,0.5120236307774484
2022-06-13,Vindaloo Sauce,0.3591699232896415
2022-06-14,Vindaloo Sauce,0.2904314243884414
2022-06-15,Vindaloo Sauce,0.8016646587953091
2022-06-16,Vindaloo Sauce,0.5132681828664216
2022-06-17,Vindaloo Sauce,0.3412122393126029
2022-06-18,Vindaloo Sauce,0.26964619464649076
2022-06-19,Vindaloo Sauce,0.549213585165637
2022-06-10,Chana Masala,1.8001385805581567
2022-06-11,Chana Masala,1.8565460891992833
2022-06-12,Chana Masala,1.7586485990452516
2022-06-13,Chana Masala,1.8328782443911376
2022-06-14,Chana Masala,1.6774188883749581
2022-06-15,Chana Masala,2.2112449434877046
2022-06-16,Chana Masala,1.625317347277941
2022-06-17,Chana Masala,1.8107191469940997
2022-06-18,Chana Masala,1.8384843033437248
2022-06-19,Chana Masala,1.7128070041055787
2022-06-10,Dupiaza - Chicken,4.473770676022976
2022-06-11,Dupiaza - Chicken,5.4186092798223955
2022-06-12,Dupiaza - Chicken,4.035981966997805
2022-06-13,Dupiaza - Chicken,4.041681069927106
2022-06-14,Dupiaza - Chicken,3.8902443085490033
2022-06-15,Dupiaza - Chicken,3.885690260363265
2022-06-16,Dupiaza - Chicken,3.9763447644911767
2022-06-17,Dupiaza - Chicken,4.489092186662023
2022-06-18,Dupiaza - Chicken,5.433930790460055
2022-06-19,Dupiaza - Chicken,4.051303477638361
2022-06-10,Muttar Paneer,1.3902876053429647
2022-06-11,Muttar Paneer,1.2787245775660288
2022-06-12,Muttar Paneer,1.329133890777161
2022-06-13,Muttar Paneer,1.2269343115415523
2022-06-14,Muttar Paneer,1.34094331578145
2022-06-15,Muttar Paneer,1.3188029707809195
2022-06-16,Muttar Paneer,1.1722622789387813
2022-06-17,Muttar Paneer,1.179723533310779
2022-06-18,Muttar Paneer,1.0845234988860302
2022-06-19,Muttar Paneer,1.1547573990229336
2022-06-10,Chicken Shashlick,1.4684059847010313
2022-06-11,Chicken Shashlick,1.3792755444532192
2022-06-12,Chicken Shashlick,1.057261552392624
2022-06-13,Chicken Shashlick,1.0846381587586322
2022-06-14,Chicken Shashlick,1.1354322111143007
2022-06-15,Chicken Shashlick,1.258524482964001
2022-06-16,Chicken Shashlick,1.2015368114384817
2022-06-17,Chicken Shashlick,1.5531461761366838
2022-06-18,Chicken Shashlick,1.4855834861296382
2022-06-19,Chicken Shashlick,1.1845310017775001
2022-06-10,Vegetable Balti,1.0570537844212236
2022-06-11,Vegetable Balti,0.8289697058874981
2022-06-12,Vegetable Balti,1.0068652431144054
2022-06-13,Vegetable Balti,0.7850048535444841
2022-06-14,Vegetable Balti,0.6452606092531967
2022-06-15,Vegetable Balti,0.5682634079869187
2022-06-16,Vegetable Balti,1.461820136891469
2022-06-17,Vegetable Balti,1.0207707386666962
2022-06-18,Vegetable Balti,0.840007492094047
2022-06-19,Vegetable Balti,1.0679389814206863
2022-06-10,Cauliflower Bhajee,1.245725455225977
2022-06-11,Cauliflower Bhajee,1.130595518581717
2022-06-12,Cauliflower Bhajee,1.0489818486927955
2022-06-13,Cauliflower Bhajee,1.1194940917031069
2022-06-14,Cauliflower Bhajee,0.9909842163237362
2022-06-15,Cauliflower Bhajee,1.0365753148393522
2022-06-16,Cauliflower Bhajee,1.1766762003463112
2022-06-17,Cauliflower Bhajee,1.292773883050819
2022-06-18,Cauliflower Bhajee,1.1892323590476392
2022-06-19,Cauliflower Bhajee,1.1176745246740127
2022-06-10,Butter Chicken,2.6531569767770393
2022-06-11,Butter Chicken,2.8464247580761057
2022-06-12,Butter Chicken,2.3055259443131764
2022-06-13,Butter Chicken,1.95458380976301
2022-06-14,Butter Chicken,1.7961380830685059
2022-06-15,Butter Chicken,1.9591870381844636
2022-06-16,Butter Chicken,1.8933869662444405
2022-06-17,Butter Chicken,2.3611138718249203
2022-06-18,Butter Chicken,2.5961007851016618
2022-06-19,Butter Chicken,2.105073009717657
2022-06-10,Prawn Balti,2.341125201921133
2022-06-11,Prawn Balti,3.0645633894656363
2022-06-12,Prawn Balti,2.8971768635810893
2022-06-13,Prawn Balti,1.03869433175713
2022-06-14,Prawn Balti,1.2507545214229687
2022-06-15,Prawn Balti,2.366954677256599
2022-06-16,Prawn Balti,3.319960183136143
2022-06-17,Prawn Balti,1.1605751154433623
2022-06-18,Prawn Balti,1.6070399676255216
2022-06-19,Prawn Balti,1.1875015359443741
2022-06-10,Pathia - Chicken Tikka,0.410569654700634
2022-06-11,Pathia - Chicken Tikka,0.48843170925844537
2022-06-12,Pathia - Chicken Tikka,0.46776184282999456
2022-06-13,Pathia - Chicken Tikka,0.4153354208944251
2022-06-14,Pathia - Chicken Tikka,0.3549635034454397
2022-06-15,Pathia - Chicken Tikka,0.42804131800229883
2022-06-16,Pathia - Chicken Tikka,0.32954506081336077
2022-06-17,Pathia - Chicken Tikka,0.40739213859180257
2022-06-18,Pathia - Chicken Tikka,0.48525419314972495
2022-06-19,Pathia - Chicken Tikka,0.46458432672115646
2022-06-10,COBRA ( LARGE ),3.473208417625514
2022-06-11,COBRA ( LARGE ),3.78950849473062
2022-06-12,COBRA ( LARGE ),3.460864907829449
2022-06-13,COBRA ( LARGE ),3.4897943981451576
2022-06-14,COBRA ( LARGE ),3.509170584182222
2022-06-15,COBRA ( LARGE ),3.6610985326740533
2022-06-16,COBRA ( LARGE ),4.161242082741626
2022-06-17,COBRA ( LARGE ),3.485605502406132
2022-06-18,COBRA ( LARGE ),3.8019055795105343
2022-06-19,COBRA ( LARGE ),3.4732619926108157
2022-06-10,Lime Pickle,1.0634292958261413
2022-06-11,Lime Pickle,1.2238559536784832
2022-06-12,Lime Pickle,0.8463023756539874
2022-06-13,Lime Pickle,0.7972456046035366
2022-06-14,Lime Pickle,0.9515736062138457
2022-06-15,Lime Pickle,1.1179440682624633
2022-06-16,Lime Pickle,1.137831917166787
2022-06-17,Lime Pickle,1.2071386608724484
2022-06-18,Lime Pickle,1.3657460188198245
2022-06-19,Lime Pickle,0.9835291560083603
2022-06-10,King Prawn Shaslick,1.0435727182319074
2022-06-11,King Prawn Shaslick,1.221749974361634
2022-06-12,King Prawn Shaslick,1.1949612273205956
2022-06-13,King Prawn Shaslick,1.0893003408036046
2022-06-14,King Prawn Shaslick,1.2301280182743823
2022-06-15,King Prawn Shaslick,1.3436817906326946
2022-06-16,King Prawn Shaslick,1.1424284259016115
2022-06-17,King Prawn Shaslick,1.1195582239765933
2022-06-18,King Prawn Shaslick,1.284756744925296
2022-06-19,King Prawn Shaslick,1.244799074608963
2022-06-10,Stuffed Paratha,0.877435719225814
2022-06-11,Stuffed Paratha,0.4222847957105311
2022-06-12,Stuffed Paratha,1.4663701911313096
2022-06-13,Stuffed Paratha,3.325334731581279
2022-06-14,Stuffed Paratha,1.3790970538479344
2022-06-15,Stuffed Paratha,1.863288185461184
2022-06-16,Stuffed Paratha,1.8041863498501352
2022-06-17,Stuffed Paratha,1.6041215914520621
2022-06-18,Stuffed Paratha,1.099993863517779
2022-06-19,Stuffed Paratha,2.0799475594089527
2022-06-10,Curry Sauce,1.882033664575857
2022-06-11,Curry Sauce,2.0324065538688822
2022-06-12,Curry Sauce,2.1915123934587193
2022-06-13,Curry Sauce,2.2746658236311648
2022-06-14,Curry Sauce,1.9103019570536628
2022-06-15,Curry Sauce,2.230289428001566
2022-06-16,Curry Sauce,1.9275172331904655
2022-06-17,Curry Sauce,1.7564939550807748
2022-06-18,Curry Sauce,1.8625047542612077
2022-06-19,Curry Sauce,1.980180528413983
2022-06-10,Raitha,0.8023105236498539
2022-06-11,Raitha,0.9000383650515833
2022-06-12,Raitha,0.877114602704385
2022-06-13,Raitha,3.0860928986810667
2022-06-14,Raitha,0.793710033532152
2022-06-15,Raitha,0.9882276635256071
2022-06-16,Raitha,0.7091515347735589
2022-06-17,Raitha,0.3545878738371788
2022-06-18,Raitha,0.5206250355443229
2022-06-19,Raitha,0.5743376810942187
2022-06-10,Bottle Diet Coke,1.5090396678759601
2022-06-11,Bottle Diet Coke,1.6689838969218904
2022-06-12,Bottle Diet Coke,1.5276394799923994
2022-06-13,Bottle Diet Coke,1.6779482618254766
2022-06-14,Bottle Diet Coke,1.795118448085932
2022-06-15,Bottle Diet Coke,1.5209160784091909
2022-06-16,Bottle Diet Coke,1.5328831350610432
2022-06-17,Bottle Diet Coke,1.511728309877018
2022-06-18,Bottle Diet Coke,1.6716725389224911
2022-06-19,Bottle Diet Coke,1.5303281219935103
2022-06-10,Tarka Dall,0.9406237610896867
2022-06-11,Tarka Dall,1.0107973262349828
2022-06-12,Tarka Dall,0.8434396929821663
2022-06-13,Tarka Dall,1.314599862238051
2022-06-14,Tarka Dall,0.7291910864688831
2022-06-15,Tarka Dall,0.796962900789459
2022-06-16,Tarka Dall,0.8803743623493767
2022-06-17,Tarka Dall,0.8000067126884927
2022-06-18,Tarka Dall,0.8995649249448616
2022-06-19,Tarka Dall,0.7654372783444907
2022-06-10,Saag Dall,1.1403464818153608
2022-06-11,Saag Dall,1.1324277745396736
2022-06-12,Saag Dall,1.2123669882313275
2022-06-13,Saag Dall,1.0407589778591162
2022-06-14,Saag Dall,1.059270714631374
2022-06-15,Saag Dall,1.0618173460630105
2022-06-16,Saag Dall,0.9960025964260656
2022-06-17,Saag Dall,0.9627114688010817
2022-06-18,Saag Dall,0.9428514395002021
2022-06-19,Saag Dall,1.0147654675816908
2022-06-10,Dhansak - Lamb,0.1412408381288992
2022-06-11,Dhansak - Lamb,0.14561127394182982
2022-06-12,Dhansak - Lamb,0.14052192540907038
2022-06-13,Dhansak - Lamb,0.19490145048365726
2022-06-14,Dhansak - Lamb,0.25142566656281273
2022-06-15,Dhansak - Lamb,0.18352296038489868
2022-06-16,Dhansak - Lamb,0.22868694930098954
2022-06-17,Dhansak - Lamb,0.1347726514441041
2022-06-18,Dhansak - Lamb,0.13914308725697522
2022-06-19,Dhansak - Lamb,0.14699011209356883
2022-06-10,Green Salad,1.1723487795457759
2022-06-11,Green Salad,1.3847724917191562
2022-06-12,Green Salad,1.3306817413758218
2022-06-13,Green Salad,2.6967414096953424
2022-06-14,Green Salad,1.4397680633493128
2022-06-15,Green Salad,1.4628923635481232
2022-06-16,Green Salad,0.5981831156625885
2022-06-17,Green Salad,0.813649950432797
2022-06-18,Green Salad,1.1017796966164395
2022-06-19,Green Salad,1.1324623525944686
2022-06-10,Vegetable Biryani,1.257429356355932
2022-06-11,Vegetable Biryani,0.8322432250039697
2022-06-12,Vegetable Biryani,1.0210388487069435
2022-06-13,Vegetable Biryani,2.2559918213138777
2022-06-14,Vegetable Biryani,0.9445172569527909
2022-06-15,Vegetable Biryani,1.4000283820221808
2022-06-16,Vegetable Biryani,1.348945639105726
2022-06-17,Vegetable Biryani,1.5887382732116508
2022-06-18,Vegetable Biryani,1.174072200930752
2022-06-19,Vegetable Biryani,1.3687509003646858
2022-06-10,Madras - King Prawn,1.1947538235703827
2022-06-11,Madras - King Prawn,1.42682241678066
2022-06-12,Madras - King Prawn,0.8724277273455794
2022-06-13,Madras - King Prawn,1.0552098731591548
2022-06-14,Madras - King Prawn,1.3275047829800886
2022-06-15,Madras - King Prawn,0.9923590523204533
2022-06-16,Madras - King Prawn,1.3808224530888273
2022-06-17,Madras - King Prawn,1.206171292021363
2022-06-18,Madras - King Prawn,1.438239885230435
2022-06-19,Madras - King Prawn,0.883845195797508
2022-06-10,Rogon - Chicken,1.6897974143002692
2022-06-11,Rogon - Chicken,1.8517143958351432
2022-06-12,Rogon - Chicken,1.752441993623234
2022-06-13,Rogon - Chicken,1.6814073748057343
2022-06-14,Rogon - Chicken,2.1141051852724915
2022-06-15,Rogon - Chicken,1.748234702401051
2022-06-16,Rogon - Chicken,1.741319544871696
2022-06-17,Rogon - Chicken,1.6936000688904054
2022-06-18,Rogon - Chicken,1.85551705042459
2022-06-19,Rogon - Chicken,1.7562446482143794
2022-06-10,Chicken Tikka,1.5884318733319591
2022-06-11,Chicken Tikka,1.5914849346628155
2022-06-12,Chicken Tikka,1.5676424167720366
2022-06-13,Chicken Tikka,1.5206263435974336
2022-06-14,Chicken Tikka,1.598111658103444
2022-06-15,Chicken Tikka,1.5063040975842044
2022-06-16,Chicken Tikka,1.4512418344781288
2022-06-17,Chicken Tikka,1.794416081992312
2022-06-18,Chicken Tikka,1.806370329897811
2022-06-19,Chicken Tikka,1.7863588215606518
2022-06-10,Royal Paneer,1.25027358812281
2022-06-11,Royal Paneer,1.4930416777617914
2022-06-12,Royal Paneer,1.3280993360316575
2022-06-13,Royal Paneer,2.0484602219112493
2022-06-14,Royal Paneer,1.2822788537664906
2022-06-15,Royal Paneer,1.2802011509907656
2022-06-16,Royal Paneer,1.1642463134268863
2022-06-17,Royal Paneer,1.1865830242237196
2022-06-18,Royal Paneer,1.4506880835023703
2022-06-19,Royal Paneer,1.3097212148829473
2022-06-10,Lamb Sylhet,1.0
2022-06-11,Lamb Sylhet,1.0
2022-06-12,Lamb Sylhet,1.0
2022-06-13,Lamb Sylhet,1.0
2022-06-14,Lamb Sylhet,1.0
2022-06-15,Lamb Sylhet,1.0
2022-06-16,Lamb Sylhet,1.0
2022-06-17,Lamb Sylhet,1.0
2022-06-18,Lamb Sylhet,1.0
2022-06-19,Lamb Sylhet,1.0
2022-06-10,Dupiaza - Chicken Tikka,1.7667510524469139
2022-06-11,Dupiaza - Chicken Tikka,1.294854982002189
2022-06-12,Dupiaza - Chicken Tikka,1.299045652082707
2022-06-13,Dupiaza - Chicken Tikka,1.2356287682946707
2022-06-14,Dupiaza - Chicken Tikka,1.2588814513470534
2022-06-15,Dupiaza - Chicken Tikka,1.318190918474632
2022-06-16,Dupiaza - Chicken Tikka,1.3054556687791807
2022-06-17,Dupiaza - Chicken Tikka,1.7683682542380343
2022-06-18,Dupiaza - Chicken Tikka,1.2964721837936266
2022-06-19,Dupiaza - Chicken Tikka,1.3006628538738627
2022-06-10,Saag - Chicken,1.5447661803283277
2022-06-11,Saag - Chicken,1.3273864431724514
2022-06-12,Saag - Chicken,1.5866453131341653
2022-06-13,Saag - Chicken,1.452728883468716
2022-06-14,Saag - Chicken,1.616937160396886
2022-06-15,Saag - Chicken,1.3272350771734516
2022-06-16,Saag - Chicken,1.4320453395463302
2022-06-17,Saag - Chicken,1.5465083892128646
2022-06-18,Saag - Chicken,1.3291286520568923
2022-06-19,Saag - Chicken,1.5883875220190227
2022-06-10,Saag Rice,1.4510607308688965
2022-06-11,Saag Rice,1.4146302426411754
2022-06-12,Saag Rice,1.4989994955495498
2022-06-13,Saag Rice,1.5812226454867946
2022-06-14,Saag Rice,1.3607721921425713
2022-06-15,Saag Rice,1.4670152548360413
2022-06-16,Saag Rice,1.3409234669706758
2022-06-17,Saag Rice,1.4759903014846825
2022-06-18,Saag Rice,1.423019224524936
2022-06-19,Saag Rice,1.490553011523316
2022-06-10,Lamb Tikka Masala,1.0801434498921805
2022-06-11,Lamb Tikka Masala,1.3870786007345077
2022-06-12,Lamb Tikka Masala,1.3557450129913222
2022-06-13,Lamb Tikka Masala,1.0752815523378416
2022-06-14,Lamb Tikka Masala,1.0393781366760726
2022-06-15,Lamb Tikka Masala,1.401192576765204
2022-06-16,Lamb Tikka Masala,1.5419257573006795
2022-06-17,Lamb Tikka Masala,1.181863869226078
2022-06-18,Lamb Tikka Masala,1.502254206440452
2022-06-19,Lamb Tikka Masala,1.4813730441134063
2022-06-10,Paneer Tikka Sizzler,0.38534181780323995
2022-06-11,Paneer Tikka Sizzler,0.6083389796376215
2022-06-12,Paneer Tikka Sizzler,0.013300669174987956
2022-06-13,Paneer Tikka Sizzler,0.020810456252608467
2022-06-14,Paneer Tikka Sizzler,0.018696042748254205
2022-06-15,Paneer Tikka Sizzler,0.09953229180012185
2022-06-16,Paneer Tikka Sizzler,0.1151175322157495
2022-06-17,Paneer Tikka Sizzler,0.21319760790997178
2022-06-18,Paneer Tikka Sizzler,0.03098757224618215
2022-06-19,Paneer Tikka Sizzler,0.5624348541055798
2022-06-10,Chicken Mysore,0.08807003485319886
2022-06-11,Chicken Mysore,0.4596273084883522
2022-06-12,Chicken Mysore,0.2824969928744572
2022-06-13,Chicken Mysore,0.23700925802239414
2022-06-14,Chicken Mysore,0.33223870845663916
2022-06-15,Chicken Mysore,0.6253806140316249
2022-06-16,Chicken Mysore,0.17808009503918876
2022-06-17,Chicken Mysore,0.09428550250795165
2022-06-18,Chicken Mysore,0.4660066479382008
2022-06-19,Chicken Mysore,0.3002967642559242
2022-06-10,Lamb Chilli Garlic,1.4713258627546437
2022-06-11,Lamb Chilli Garlic,1.3509609065605397
2022-06-12,Lamb Chilli Garlic,1.741768234551956
2022-06-13,Lamb Chilli Garlic,1.3762886511521306
2022-06-14,Lamb Chilli Garlic,1.3373750411349796
2022-06-15,Lamb Chilli Garlic,1.3616438222657123
2022-06-16,Lamb Chilli Garlic,1.462672213587653
2022-06-17,Lamb Chilli Garlic,1.4730000322429693
2022-06-18,Lamb Chilli Garlic,1.3526350760491495
2022-06-19,Lamb Chilli Garlic,1.7434424040406824
2022-06-10,Tandoori Roti,3.3944751499173305
2022-06-11,Tandoori Roti,3.635446500056555
2022-06-12,Tandoori Roti,3.2360934453907797
2022-06-13,Tandoori Roti,3.413474577137443
2022-06-14,Tandoori Roti,3.642743641067087
2022-06-15,Tandoori Roti,3.538219942861792
2022-06-16,Tandoori Roti,3.407870766750169
2022-06-17,Tandoori Roti,3.674626560435502
2022-06-18,Tandoori Roti,3.88335524072985
2022-06-19,Tandoori Roti,3.448160990015685
2022-06-10,King Prawn Puree,1.522241926782598
2022-06-11,King Prawn Puree,1.3871419537748144
2022-06-12,King Prawn Puree,1.3016337050534728
2022-06-13,King Prawn Puree,1.2052500995960558
2022-06-14,King Prawn Puree,1.3052461209703674
2022-06-15,King Prawn Puree,1.2720092598985078
2022-06-16,King Prawn Puree,1.1760736054676808
2022-06-17,King Prawn Puree,1.4186374926402041
2022-06-18,King Prawn Puree,1.260370431397388
2022-06-19,King Prawn Puree,1.1544508487292258
2022-06-10,Dhansak Sauce,0.6650591190499482
